,location_name,id,year,val,upper,lower
3279,Alaska,2,2001,76.6423474542815,77.007863571711,76.2618676404508
3318,Arizona,4,2001,77.4552316260368,77.6632254837285,77.2504500791278
3334,Arkansas,5,2001,75.0800423608139,75.3474430337039,74.8229111522866
3410,California,6,2001,78.0964335999573,78.1826132677298,78.0156916748816
3469,Colorado,8,2001,78.1104969816423,78.3333824067263,77.8865463643498
3534,Connecticut,9,2001,78.5294999408841,78.7794044092851,78.2760340954552
3543,Delaware,10,2001,76.5669740547293,76.9497515086023,76.240082326436
3547,District of Columbia,11,2001,72.1150667028426,72.5606687409893,71.6722265838505
3549,Florida,12,2001,77.2744784585275,77.3920566607093,77.1520808610562
3618,Georgia,13,2001,75.1066229373431,75.2613089283914,74.953150130773
3778,Hawaii,15,2001,79.8772567368634,80.223784212293,79.5103128012279
3784,Idaho,16,2001,77.9796836108816,78.3260231690926,77.6236594894955
3829,Illinois,17,2001,76.7676990592176,76.9073113407248,76.6347910572924
3932,Indiana,18,2001,76.1773430528036,76.3652352373893,75.9986935736445
4025,Iowa,19,2001,78.5665159676393,78.8530773200974,78.2796838153587
4125,Kansas,20,2001,77.2549156286963,77.5203372799074,76.9829227155769
4231,Kentucky,21,2001,75.0024006392281,75.207613578976,74.7946129781045
4352,Louisiana,22,2001,74.009585656893,74.2035841880696,73.8073734077903
4417,Maine,23,2001,77.5574583870522,77.8928147251118,77.2534809565902
4434,Maryland,24,2001,76.2492797835122,76.4308422106176,76.0421540046111
4459,Massachusetts,25,2001,78.1585776859527,78.3420389175565,77.9714455022648
4474,Michigan,26,2001,76.5491179681146,76.7014750336155,76.3968054277304
4558,Minnesota,27,2001,79.0964285946846,79.3094733084014,78.863391146563
4646,Mississippi,28,2001,73.6506406972464,73.8819108057566,73.3988919473914
4729,Missouri,29,2001,76.0651298471343,76.2501173153006,75.8823902592053
4845,Montana,30,2001,77.1455551202186,77.5278552038486,76.7760632028651
4903,Nebraska,31,2001,78.1836037816514,78.4920451855165,77.8711864450688
4997,Nevada,32,2001,75.7432730297088,76.0306673101478,75.4696414422602
5015,New Hampshire,33,2001,78.0963984104562,78.4218797610026,77.751185584077
5026,New Jersey,34,2001,77.3260652458656,77.4896589491785,77.1625238634726
5048,New Mexico,35,2001,77.0285201399918,77.3321844185886,76.6958534604551
5082,New York,36,2001,77.6479462646036,77.7611102322251,77.530763888156
5145,North Carolina,37,2001,75.863330632342,76.0224556238393,75.703822740354
5246,North Dakota,38,2001,78.7778635815663,79.1332027094149,78.4113624701443
5300,Ohio,39,2001,76.3685286300556,76.4960620913415,76.2305300270333
5389,Oklahoma,40,2001,75.2281824217508,75.457894457976,74.9973719808881
5467,Oregon,41,2001,77.6989514065641,77.933259587403,77.447677645979
5504,Pennsylvania,42,2001,76.7736025358107,76.9087540928426,76.6406472011282
5572,Rhode Island,44,2001,77.7200951175339,78.0684803227385,77.3472170337768
5578,South Carolina,45,2001,74.9722892683725,75.1972262350053,74.7540340610397
5625,South Dakota,46,2001,77.6921979290437,78.0298812920398,77.3232148797113
5694,Tennessee,47,2001,74.8924906861344,75.0837583966991,74.7097657926179
5790,Texas,48,2001,76.4705168634274,76.5703693994407,76.372143502577
6045,Utah,49,2001,78.575600938152,78.8402591167879,78.2965220049025
6075,Vermont,50,2001,78.4707261635993,78.8562542353035,78.0900550734249
6090,Virginia,51,2001,76.8947815384393,77.0625591118105,76.7245740146361
6227,Washington,53,2001,78.197851699511,78.3812060059825,78.0072847689742
6267,West Virginia,54,2001,74.9848752161616,75.2805070801162,74.6912289593344
6323,Wisconsin,55,2001,77.9604952455846,78.1617443038536,77.760858877122
6396,Wyoming,56,2001,76.8798235637567,77.2584010007523,76.5191959247543
6421,Alabama,1,2002,74.4393609134199,74.6547487612514,74.2392058633671
6489,Alaska,2,2002,77.121377411214,77.5223340245346,76.7144468326534
6528,Arizona,4,2002,77.3944582838879,77.5975498685362,77.175797893607
6544,Arkansas,5,2002,74.8969745901137,75.1638504834037,74.6422794748137
6620,California,6,2002,78.2789772738403,78.3631302364837,78.1883199984521
6679,Colorado,8,2002,78.0689919991924,78.2847225333705,77.8543236397543
6744,Connecticut,9,2002,78.6373285927084,78.8911332892421,78.37580274011
6753,Delaware,10,2002,76.5704042573605,76.9009813147683,76.2239475576695
6757,District of Columbia,11,2002,72.1715546369206,72.5983074895446,71.7241330279576
6759,Florida,12,2002,77.3911363031871,77.5085163881686,77.2700847423143
6828,Georgia,13,2002,75.2675813647056,75.4081680505414,75.125502316074
6988,Hawaii,15,2002,79.586000026766,79.9223804721704,79.2360809922839
6994,Idaho,16,2002,78.1262795546064,78.4720750136481,77.7910583469255
7039,Illinois,17,2002,76.8202668896949,76.956358214028,76.6869569883504
7142,Indiana,18,2002,76.3229615180614,76.5042352869641,76.1360961535201
7235,Iowa,19,2002,78.6332144873264,78.907891701583,78.3693117560279
7335,Kansas,20,2002,77.2530656326876,77.5343039720904,76.98212797704
7441,Kentucky,21,2002,74.837014023563,75.0498549370628,74.6285618874831
7562,Louisiana,22,2002,74.0109033211509,74.2099548363982,73.816303339191
7627,Maine,23,2002,77.3666605150183,77.6898563759925,77.0244857185772
7644,Maryland,24,2002,76.4225883092313,76.6103854051947,76.2378451293858
7669,Massachusetts,25,2002,78.2505738081201,78.4486785984091,78.0719605736373
7684,Michigan,26,2002,76.512100350683,76.649874585869,76.3620624975626
7768,Minnesota,27,2002,79.1116667912752,79.3337204078914,78.8783860040244
7856,Mississippi,28,2002,73.5381463116388,73.773451210658,73.2855041853714
7939,Missouri,29,2002,75.9353241274601,76.1294653706504,75.7396246652521
8055,Montana,30,2002,77.2808901785542,77.6369726003914,76.9200288911554
8113,Nebraska,31,2002,77.9465973329021,78.2661980114677,77.6422001382585
8207,Nevada,32,2002,75.7089119400725,75.9711231824491,75.4451180775893
8225,New Hampshire,33,2002,78.5639656171234,78.9084081445396,78.2030022413842
8236,New Jersey,34,2002,77.7039794049397,77.8591291494506,77.5511528785772
8258,New Mexico,35,2002,77.0231768584543,77.3416866844976,76.7109784514579
8292,New York,36,2002,77.9907101666892,78.1025697208343,77.8802018721753
8355,North Carolina,37,2002,76.0284459433566,76.1913394562371,75.8734376587194
8456,North Dakota,38,2002,78.6554346735914,79.00918526878,78.2924375914556
8510,Ohio,39,2002,76.3006818579223,76.4322320259358,76.1700451796006
8599,Oklahoma,40,2002,75.0056397894478,75.2302806865867,74.7847802190208
8677,Oregon,41,2002,77.564887136341,77.801829543108,77.3187807520425
8714,Pennsylvania,42,2002,76.8192505149876,76.9441866938255,76.6785976947542
8782,Rhode Island,44,2002,77.758959272284,78.1138227077435,77.4067215914908
8788,South Carolina,45,2002,75.0407124911131,75.2523582177624,74.811058779883
8835,South Dakota,46,2002,77.9730506904504,78.3382462678512,77.6268846062759
8904,Tennessee,47,2002,74.7135173616108,74.8983827444652,74.5171764881404
9000,Texas,48,2002,76.4748932053602,76.5683494712044,76.369336062711
9255,Utah,49,2002,78.3957608496786,78.6615398187652,78.1314309678131
9285,Vermont,50,2002,78.3928716430945,78.7307001441378,78.0174169572557
9300,Virginia,51,2002,76.9584954594993,77.1373187847276,76.7896217176121
9437,Washington,53,2002,78.2494563120417,78.4377326802468,78.0683787978376
9477,West Virginia,54,2002,74.8066650036201,75.1339157945006,74.4974574507423
9533,Wisconsin,55,2002,78.0097162925092,78.2148099760782,77.7958724877506
9606,Wyoming,56,2002,76.5670754256727,76.975067788377,76.175653116799
9631,Alabama,1,2003,74.4258293268686,74.6257383144667,74.2178578058023
9699,Alaska,2,2003,76.5487357022077,76.94159997549,76.1721559520284
9738,Arizona,4,2003,77.6435681115366,77.8641091504541,77.4424103125876
9754,Arkansas,5,2003,75.229344717939,75.4915860314919,74.9780852847709
9830,California,6,2003,78.2821439951211,78.3639210788713,78.2036343808762
9889,Colorado,8,2003,78.287419583613,78.508982244631,78.0565589038564
9954,Connecticut,9,2003,78.9522330406892,79.213878908872,78.7010232118215
9963,Delaware,10,2003,76.8455344115531,77.1753277719415,76.4788510041863
9967,District of Columbia,11,2003,72.989349079739,73.4520764547293,72.5325668217091
9969,Florida,12,2003,77.5034302641785,77.6277003174282,77.3839298386188
10038,Georgia,13,2003,75.3799780499626,75.5370306002217,75.2290608060879
10198,Hawaii,15,2003,79.750006808233,80.090845446731,79.3975717983387
10204,Idaho,16,2003,78.1911085215718,78.5192065820346,77.8511849857348
10249,Illinois,17,2003,77.1222462902585,77.2510129676256,76.9886279451412
10352,Indiana,18,2003,76.3335375294524,76.5231753645827,76.1624498873193
10445,Iowa,19,2003,78.6831023292523,78.9334095084036,78.4084718743159
10545,Kansas,20,2003,77.5576874660235,77.8107698227039,77.3024322974529
10651,Kentucky,21,2003,75.0459913484443,75.2518048951486,74.8481791115984
10772,Louisiana,22,2003,73.9364370638753,74.1392844230935,73.7309261811362
10837,Maine,23,2003,77.6743329419718,78.0456600793719,77.3296444252961
10854,Maryland,24,2003,76.4982154306622,76.691161489282,76.3064546857505
10879,Massachusetts,25,2003,78.454915648151,78.6379843128792,78.2554635302044
10894,Michigan,26,2003,76.8640710377411,77.0061244479552,76.7210847807142
10978,Minnesota,27,2003,79.5432176690782,79.7714219923214,79.3240976854064
11066,Mississippi,28,2003,73.783583896942,74.0296626468833,73.5335626427194
11149,Missouri,29,2003,76.1562423019691,76.3396434511799,75.9606611674054
11265,Montana,30,2003,77.2840798224075,77.6537928075007,76.9059251048351
11323,Nebraska,31,2003,78.2808356445131,78.5713216815705,77.9603401930445
11417,Nevada,32,2003,75.6256348743354,75.862928519954,75.3785403247485
11435,New Hampshire,33,2003,78.8882287276034,79.2514218259583,78.554509664492
11446,New Jersey,34,2003,77.9606917997633,78.1164136173379,77.7961090416475
11468,New Mexico,35,2003,76.9330567621178,77.2547133061137,76.5981369349028
11502,New York,36,2003,78.3148238736694,78.4306911251963,78.1995093325351
11565,North Carolina,37,2003,76.1068115186273,76.2645534074703,75.9454286134989
11666,North Dakota,38,2003,78.8351777082625,79.2147024919344,78.4344471537724
11720,Ohio,39,2003,76.5001145889537,76.6340438962718,76.3569683606307
11809,Oklahoma,40,2003,75.0406445248248,75.2727577610033,74.8109903640048
11887,Oregon,41,2003,77.8070019394689,78.0621926726901,77.5626466545828
11924,Pennsylvania,42,2003,77.0124867748162,77.1554074011655,76.879503975206
11992,Rhode Island,44,2003,77.943754223125,78.3107433326416,77.5572611599293
11998,South Carolina,45,2003,75.227450187602,75.4344289579361,75.0213219258605
12045,South Dakota,46,2003,78.1998689145623,78.557796611732,77.8290535310364
12114,Tennessee,47,2003,74.7930773507163,74.9734000223275,74.6122068250388
12210,Texas,48,2003,76.7641182759952,76.8691704273,76.6629803126717
12465,Utah,49,2003,78.593373206207,78.8552907955858,78.3350852028494
12495,Vermont,50,2003,78.6851135096945,79.0425505433338,78.3000574304419
12510,Virginia,51,2003,76.9746032977292,77.140163737464,76.7943229850341
12647,Washington,53,2003,78.4074552763975,78.5956832475201,78.226578169651
12687,West Virginia,54,2003,74.7927106602356,75.0854996904304,74.5183635422383
12743,Wisconsin,55,2003,78.4021488695008,78.6098112969708,78.2121134518357
12816,Wyoming,56,2003,77.0490011660308,77.4233187479331,76.6678954506379
12841,Alabama,1,2004,74.5706264066443,74.7795147069098,74.3790578688772
12909,Alaska,2,2004,77.5411833502334,77.9177608790623,77.1411037393582
12948,Arizona,4,2004,77.969276026863,78.1867550666899,77.7699044120849
12964,Arkansas,5,2004,75.381340141264,75.6661123183895,75.0972901119796
13040,California,6,2004,78.7989958597632,78.8820485018569,78.7073353320497
13099,Colorado,8,2004,79.0050921874748,79.2367240468913,78.779571969708
13164,Connecticut,9,2004,79.211653300261,79.469088040793,78.9475707372969
13173,Delaware,10,2004,76.9181144293094,77.256772512775,76.5788607584469
13177,District of Columbia,11,2004,73.2587439409422,73.7411719743457,72.7776923920796
13179,Florida,12,2004,77.6861990384451,77.8097399275188,77.5653971413809
13248,Georgia,13,2004,75.7671935820251,75.9262007100529,75.6229184886265
13408,Hawaii,15,2004,79.8347199440622,80.1903294044807,79.4732499622511
13414,Idaho,16,2004,78.480186576787,78.828172567932,78.1464433105213
13459,Illinois,17,2004,77.5322144856197,77.6753075276853,77.3868531038928
13562,Indiana,18,2004,76.7859221442876,76.9857097867888,76.5848852584002
13655,Iowa,19,2004,79.1212383841757,79.3998887937775,78.8325471313918
13755,Kansas,20,2004,77.8831361422212,78.1539971943071,77.6273816788524
13861,Kentucky,21,2004,75.501477679123,75.7023228651825,75.2739704006287
13982,Louisiana,22,2004,73.9768990702633,74.1694057249685,73.7589992367979
14047,Maine,23,2004,77.8813649507208,78.1926020516035,77.5582331491984
14064,Maryland,24,2004,77.0552986239479,77.2562130397465,76.8433256594137
14089,Massachusetts,25,2004,78.9642247761654,79.1510305618104,78.7782230457652
14104,Michigan,26,2004,77.2187407246095,77.3694351953317,77.0635536183062
14188,Minnesota,27,2004,79.9137150568008,80.1394012519027,79.6880441293248
14276,Mississippi,28,2004,74.0292886269628,74.2879259093637,73.7634366812437
14359,Missouri,29,2004,76.5402737930879,76.7321432426757,76.3443500724262
14475,Montana,30,2004,77.8945442507534,78.2858261716298,77.5249523120958
14533,Nebraska,31,2004,78.8357402533397,79.1380802625011,78.5192752762086
14627,Nevada,32,2004,75.9153618512876,76.1792105094277,75.666112357075
14645,New Hampshire,33,2004,78.6158169989035,78.9674513019751,78.2713174047397
14656,New Jersey,34,2004,78.4032632466807,78.5641548580678,78.2259940076671
14678,New Mexico,35,2004,77.5448735952559,77.8674335511937,77.2073832430001
14712,New York,36,2004,78.6647006937629,78.7855716815253,78.5594100254893
14775,North Carolina,37,2004,76.4512209546211,76.60892612944,76.2867626650098
14876,North Dakota,38,2004,78.9483882106558,79.3194631214437,78.5909445565388
14930,Ohio,39,2004,76.8215590251292,76.958009360769,76.6855308625086
15019,Oklahoma,40,2004,75.3992974495465,75.6379384394478,75.1548331005175
15097,Oregon,41,2004,78.2600670602346,78.5057107531039,78.014343146154
15134,Pennsylvania,42,2004,77.2798266295173,77.4199275947059,77.1416891289149
15202,Rhode Island,44,2004,78.4414726134875,78.7969696272071,78.0931061911902
15208,South Carolina,45,2004,75.6799593452056,75.8955068062689,75.4699615137016
15255,South Dakota,46,2004,78.2691371170198,78.6163662662477,77.9010799153847
15324,Tennessee,47,2004,75.1963066111169,75.3703626075899,75.0009008897341
15420,Texas,48,2004,77.1911365707018,77.2922350815728,77.0894323601667
15675,Utah,49,2004,78.7739727535981,79.0447317974264,78.5037142091524
15705,Vermont,50,2004,78.9499570707894,79.3399084780592,78.5887518116851
15720,Virginia,51,2004,77.5498718827016,77.7182530768674,77.3800918932329
15857,Washington,53,2004,78.9333825646508,79.1278477407236,78.7395530364244
15897,West Virginia,54,2004,75.0315257850877,75.3326161716442,74.7268985231493
15953,Wisconsin,55,2004,78.7340839128243,78.9412609818926,78.5341220846496
16026,Wyoming,56,2004,77.4604144274303,77.8566554547529,77.0540036432931
16051,Alabama,1,2005,74.5206706482467,74.7180410795536,74.3167274708863
16119,Alaska,2,2005,77.3995988595263,77.7776831539356,77.0040566336745
16158,Arizona,4,2005,77.6521693066652,77.8459126811869,77.4507833349444
16174,Arkansas,5,2005,75.4030575284534,75.6617088647693,75.1483301920115
16250,California,6,2005,78.8730425256994,78.958194853681,78.7867916929576
16309,Colorado,8,2005,78.9432155928176,79.1667975860873,78.7230690664455
16374,Connecticut,9,2005,79.3843238091751,79.6501921009188,79.1098144217325
16383,Delaware,10,2005,76.8912465163449,77.2245541344363,76.5428255760412
16387,District of Columbia,11,2005,73.6486731763256,74.1148726551319,73.1650648930134
16389,Florida,12,2005,77.7958701906042,77.9194571518066,77.6794378454664
16458,Georgia,13,2005,75.9887041192802,76.1496475552087,75.835928698563
16618,Hawaii,15,2005,80.0917668030042,80.4310157079314,79.7551870151983
16624,Idaho,16,2005,78.413733955098,78.756855475376,78.0940407989489
16669,Illinois,17,2005,77.6090869381702,77.7391853916866,77.471667308238
16772,Indiana,18,2005,76.6635541116679,76.855959508941,76.4759465786191
16865,Iowa,19,2005,78.9875290597231,79.2422974084907,78.7062221509648
16965,Kansas,20,2005,77.696422545604,77.9839733591385,77.4258014347342
17071,Kentucky,21,2005,75.3545474866683,75.5684358293269,75.140876873189
17192,Louisiana,22,2005,72.737021063553,72.9456745552778,72.5047408596437
17257,Maine,23,2005,77.6866328171961,78.0357785203307,77.3574187664973
17274,Maryland,24,2005,77.2462991635606,77.4471102670598,77.0332367328847
17299,Massachusetts,25,2005,79.2849580836055,79.4851121170421,79.0866512408588
17314,Michigan,26,2005,77.1581066892871,77.3118453047337,77.0091995981275
17398,Minnesota,27,2005,80.0103917894183,80.2316867558132,79.7843969323213
17486,Mississippi,28,2005,73.4514262669902,73.6909411220876,73.2007855780213
17569,Missouri,29,2005,76.5551373318835,76.7597970725752,76.3601616269895
17685,Montana,30,2005,77.8033584859467,78.1879706684746,77.4098720318735
17743,Nebraska,31,2005,78.8291346913523,79.1598446933854,78.5175940696932
17837,Nevada,32,2005,75.769144427677,76.0214467211012,75.5063188877775
17855,New Hampshire,33,2005,78.9555436166185,79.2944424081708,78.6197953033355
17866,New Jersey,34,2005,78.5572670615614,78.7058587305163,78.3927655556994
17888,New Mexico,35,2005,77.4241212860917,77.7149319151077,77.0934588188188
17922,New York,36,2005,78.9211534417414,79.0369923118292,78.8023054794802
17985,North Carolina,37,2005,76.5077322093245,76.6654378672547,76.3584144065694
18086,North Dakota,38,2005,79.6443687864265,80.0365992535489,79.2701886555625
18140,Ohio,39,2005,76.7060824460555,76.8356409323432,76.5705652788271
18229,Oklahoma,40,2005,75.0535473193181,75.277546418112,74.8260989972104
18307,Oregon,41,2005,78.2828146887087,78.5145354968213,78.0525016060059
18344,Pennsylvania,42,2005,77.2270351276506,77.3607650716254,77.0968088932779
18412,Rhode Island,44,2005,78.3864223965749,78.7424039669853,78.0486880589025
18418,South Carolina,45,2005,75.6245489047835,75.8333499129508,75.4090505545699
18465,South Dakota,46,2005,78.2898752317294,78.6744596245253,77.9217354146916
18534,Tennessee,47,2005,75.1822785487944,75.3690747283206,74.9882084658785
18630,Texas,48,2005,77.3131143246832,77.4162622546514,77.2054424211396
18885,Utah,49,2005,79.0090688933004,79.3025934142049,78.7456438345632
18915,Vermont,50,2005,79.0895353949421,79.4887946539519,78.7551481625019
18930,Virginia,51,2005,77.5676628000438,77.7359052998155,77.3993101813213
19067,Washington,53,2005,78.9343990821151,79.1270751662678,78.733232726304
19107,West Virginia,54,2005,75.2190072368143,75.5069557524985,74.9248196054359
19163,Wisconsin,55,2005,78.6335699851136,78.832318719823,78.4356438538074
19236,Wyoming,56,2005,77.7428869091992,78.1332281038234,77.3402242913635
19261,Alabama,1,2006,74.5425418666667,74.7406887644613,74.3535151914244
19329,Alaska,2,2006,77.4487097125343,77.7859380049641,77.1066465505245
19368,Arizona,4,2006,77.8054551458822,77.9970364099824,77.6057016008099
19384,Arkansas,5,2006,75.555979561022,75.8284780034539,75.2958853225283
19460,California,6,2006,79.1752952888599,79.2634605628793,79.0906031451009
19519,Colorado,8,2006,79.325745326149,79.5531129510533,79.0932613344583
19584,Connecticut,9,2006,79.6777412847255,79.9391244880879,79.4212349396884
19593,Delaware,10,2006,77.5297397641017,77.8700710378555,77.192152573618
19597,District of Columbia,11,2006,74.0289135429436,74.5094594053063,73.5295136347719
19599,Florida,12,2006,78.0443987544153,78.1610802382393,77.9212428437537
19668,Georgia,13,2006,76.137593725965,76.2856475095444,75.9873862682054
19828,Hawaii,15,2006,80.2362705541295,80.5923478818059,79.867426270563
19834,Idaho,16,2006,78.7437985768015,79.0787991390915,78.411271624876
19879,Illinois,17,2006,77.9709895819717,78.1108108974443,77.8348597488096
19982,Indiana,18,2006,76.7826273572687,76.9793929893687,76.5889484434106
20075,Iowa,19,2006,79.2648425277616,79.5530417468463,78.9998085637318
20175,Kansas,20,2006,77.8337171745121,78.095788158756,77.5500612422982
20281,Kentucky,21,2006,75.5068195247591,75.7418913760004,75.2854083612028
20402,Louisiana,22,2006,74.9371271677096,75.1484590919465,74.7386484828209
20467,Maine,23,2006,78.272449738712,78.6118944838223,77.9428513124271
20484,Maryland,24,2006,77.5369954354739,77.7464529608747,77.3329314696356
20509,Massachusetts,25,2006,79.5757445711849,79.7786739092565,79.3835900415907
20524,Michigan,26,2006,77.4594108477466,77.6190214484972,77.3143713485244
20608,Minnesota,27,2006,80.2812716740469,80.5064212427751,80.0662254396177
20696,Mississippi,28,2006,73.9460622619815,74.1896161670872,73.6981934629952
20779,Missouri,29,2006,76.6635758238208,76.8475145860492,76.4765022183353
20895,Montana,30,2006,77.8560171112577,78.2377889797753,77.4797439721629
20953,Nebraska,31,2006,79.0408272089157,79.3614222434844,78.7113951817065
21047,Nevada,32,2006,76.2619685822529,76.5143022175699,76.0069453162588
21065,New Hampshire,33,2006,79.1841267181649,79.5421257645625,78.8401025594671
21076,New Jersey,34,2006,78.8757310483882,79.0463308917039,78.7155538722629
21098,New Mexico,35,2006,77.4542491719403,77.7599788335633,77.1342341248553
21132,New York,36,2006,79.3531879707796,79.4658508542464,79.2294560567799
21195,North Carolina,37,2006,76.7398471227181,76.8951522795573,76.5856428031292
21296,North Dakota,38,2006,79.5415250434559,79.9143860522604,79.1603526269761
21350,Ohio,39,2006,77.0751725734359,77.2134802567295,76.9357848889043
21439,Oklahoma,40,2006,75.357561691783,75.598030602471,75.1252134928633
21517,Oregon,41,2006,78.4502526387227,78.693122767326,78.2200146249761
21554,Pennsylvania,42,2006,77.6020218095983,77.7422158486081,77.4617828587393
21622,Rhode Island,44,2006,78.7686836622752,79.1513179222328,78.4090629010467
21628,South Carolina,45,2006,75.8958139397282,76.1298824047524,75.6724474755108
21675,South Dakota,46,2006,78.7262345839556,79.0850302930774,78.3739749086
21744,Tennessee,47,2006,75.4619777593128,75.6474885553132,75.2829172263931
21840,Texas,48,2006,77.5718055054854,77.6726113089408,77.4678132199103
22095,Utah,49,2006,79.2031167340108,79.471958099553,78.9225814206417
22125,Vermont,50,2006,79.5673831158945,79.9512266270181,79.1894812572936
22140,Virginia,51,2006,77.9287527897518,78.1045278485312,77.7593278516916
22277,Washington,53,2006,79.262712379242,79.4616765560409,79.0576420890548
22317,West Virginia,54,2006,75.1631317459087,75.4711042303582,74.8644820567008
22373,Wisconsin,55,2006,78.9698406405126,79.1745829731185,78.7601067742171
22446,Wyoming,56,2006,77.3163640373677,77.7212128650809,76.9330666991151
22471,Alabama,1,2007,74.8137764467619,75.0318848504211,74.6030701898507
22539,Alaska,2,2007,77.7276111686293,78.0959339891026,77.3405344675479
22578,Arizona,4,2007,78.4140877026291,78.613787148873,78.2106775210685
22594,Arkansas,5,2007,75.6411209746375,75.9055496252506,75.3871532248823
22670,California,6,2007,79.6105461827477,79.6983966521772,79.5247714136931
22729,Colorado,8,2007,79.5203097753367,79.7353871780379,79.3015905596543
22794,Connecticut,9,2007,80.0727224697357,80.3456953809741,79.8213202324449
22803,Delaware,10,2007,77.5470760051183,77.9121348558827,77.1894478706823
22807,District of Columbia,11,2007,74.5628036809895,75.0645410495278,74.0898176372801
22809,Florida,12,2007,78.4681406471526,78.5981245014461,78.3474800912727
22878,Georgia,13,2007,76.3730197500861,76.5304013893373,76.2150043970653
23038,Hawaii,15,2007,80.4264680806963,80.7560588763681,80.0675469683984
23044,Idaho,16,2007,78.8918776124376,79.2345458091929,78.5293182171814
23089,Illinois,17,2007,78.2923915908402,78.4368547810259,78.1482473134502
23192,Indiana,18,2007,77.3194622732773,77.4956308489557,77.1273012696085
23285,Iowa,19,2007,79.3500722162719,79.6328066604206,79.0780548534518
23385,Kansas,20,2007,78.0992145961026,78.3609445892263,77.8087997116556
23491,Kentucky,21,2007,75.7642246418625,75.9813224600584,75.5340501397836
23612,Louisiana,22,2007,75.1573521331891,75.3762801378939,74.9574540599049
23677,Maine,23,2007,78.3301660590975,78.7067274363342,78.002865732094
23694,Maryland,24,2007,77.7665757386276,77.9668982020313,77.5683076747593
23719,Massachusetts,25,2007,79.7863893043753,79.9733499744628,79.5995864907002
23734,Michigan,26,2007,77.5812052118025,77.7374508201033,77.4245074401397
23818,Minnesota,27,2007,80.5138420178446,80.7532421863144,80.2954028815853
23906,Mississippi,28,2007,74.2915002730717,74.5408416046267,74.0494676142712
23989,Missouri,29,2007,77.0339481976652,77.2534835338144,76.8293612204905
24105,Montana,30,2007,78.1811458336004,78.5730586799012,77.80774506647
24163,Nebraska,31,2007,78.9425651224429,79.2441201875311,78.6293815894441
24257,Nevada,32,2007,76.8614867527856,77.1159885278152,76.6096152764631
24275,New Hampshire,33,2007,79.2795390900617,79.6136907224227,78.9318166123203
24286,New Jersey,34,2007,79.3291536408688,79.5020334451465,79.1624756625198
24308,New Mexico,35,2007,77.5543677956831,77.8683173021705,77.2213041347836
24342,New York,36,2007,79.625464293542,79.7439695321498,79.508389448494
24405,North Carolina,37,2007,76.8948400386961,77.0473857019541,76.7438100492406
24506,North Dakota,38,2007,79.4780826374562,79.9043153514086,79.0713453164305
24560,Ohio,39,2007,77.2510831641277,77.3842411502403,77.114628648709
24649,Oklahoma,40,2007,75.3003966650905,75.5251895487703,75.0813088280875
24727,Oregon,41,2007,78.7049062270054,78.9467974809432,78.4734394566811
24764,Pennsylvania,42,2007,77.9012199266282,78.0364807992971,77.7628707399215
24832,Rhode Island,44,2007,79.0471702754111,79.4094158989549,78.6397209489604
24838,South Carolina,45,2007,76.0432964788054,76.253893320545,75.8378012693227
24885,South Dakota,46,2007,78.8286062497086,79.1958574423429,78.4634019323088
24954,Tennessee,47,2007,75.7683782821161,75.9542812511702,75.5876940032048
25050,Texas,48,2007,77.6368514859587,77.7374805634121,77.5395305124736
25305,Utah,49,2007,79.2232576713011,79.4760639975733,78.9607723093646
25335,Vermont,50,2007,79.5237461658345,79.8858174330985,79.135215044978
25350,Virginia,51,2007,78.09548406376,78.253457767137,77.9278430641143
25487,Washington,53,2007,79.2657772704688,79.455937110445,79.07259607949
25527,West Virginia,54,2007,75.0562103538838,75.3351009107141,74.7548005146618
25583,Wisconsin,55,2007,79.0256747113547,79.219721912046,78.8151655226272
25656,Wyoming,56,2007,77.5803198851549,77.9953330825808,77.1799573849908
25681,Alabama,1,2008,74.9060559811919,75.0949646845044,74.7092644268562
25749,Alaska,2,2008,77.8095860606768,78.1814591009614,77.4260492888012
25788,Arizona,4,2008,78.8958815534935,79.1063237911981,78.6683160846501
25804,Arkansas,5,2008,75.3642170523841,75.6141830211368,75.1166115920613
25880,California,6,2008,79.9685956870958,80.0530171726989,79.88630754461
25939,Colorado,8,2008,79.3955432259961,79.6040165230145,79.1889063056567
26004,Connecticut,9,2008,80.3068460351308,80.5788304401568,80.0420208750519
26013,Delaware,10,2008,77.8268828966908,78.1814931113201,77.5166871146721
26017,District of Columbia,11,2008,75.1198291027131,75.5957118342252,74.6283173557583
26019,Florida,12,2008,78.6720995641107,78.7882291679541,78.5520850507598
26088,Georgia,13,2008,76.5744439540609,76.7238922099809,76.4095874594495
26248,Hawaii,15,2008,80.6670700871485,81.0000472347075,80.3158281058744
26254,Idaho,16,2008,79.053088682609,79.391192998788,78.7120273302784
26299,Illinois,17,2008,78.198452385026,78.329177227721,78.0574581530409
26402,Indiana,18,2008,77.0940272203385,77.2766844483453,76.911644020803
26495,Iowa,19,2008,79.0451851609185,79.2963889258718,78.7756142515211
26595,Kansas,20,2008,78.025002472999,78.2886436449258,77.7528987098361
26701,Kentucky,21,2008,75.7388886743466,75.9415963308045,75.5297029481396
26822,Louisiana,22,2008,75.147094711566,75.3584611645851,74.9333969320949
26887,Maine,23,2008,78.7285431569127,79.0601962705761,78.4006351393676
26904,Maryland,24,2008,78.1522294812658,78.3782918499281,77.9443832230762
