RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
394705,34,"Indianapolis, IN",msa,IN,929.0928574692675,931.5069588013748,938.069363056207,942.0703816201105,948.0946699689108,949.443660816588,951.216455281541,951.702595048261,954.240105689214,954.111866188137,955.5873081507013,955.5780739899394,955.8151645622004,956.5928927364499,960.7503738401713,968.1528552094007,975.7758049959881,979.9567823189009,982.386324027017,979.4856929757053,976.3537070827657,974.2886867530787,971.1171220782857,969.4470186243334,970.1375309243928,978.6690815111951,987.8454692104498,997.2398705053065,1003.815643516233,1009.6940071826835,1011.5933781593219,1012.3929375452881,1011.8740219565683,1012.590357592118,1011.1561703879795,1014.1867196423134,1016.8625863978405,1024.4407046582655,1029.6499477912619,1037.539859484023,1043.6454288045018,1049.8544074991078,1051.749103514326,1053.014086646563,1049.8422013588288,1048.5819019227465,1048.873168971424,1051.5558715102597,1055.2598536694404,1060.9603577631913,1070.9619068076925,1082.4318896307611,1088.6475419327992,1094.4134498857436,1095.3997357127073,1095.8334252230968,1097.9132815514656,1096.2413044989455,1093.6913961257349,1089.1824323757317,1095.7038463631156,1108.7906712476736,1122.4932897541482,1127.9161364566403,1140.437122451148,1148.8949417115266,1159.0657650293078,1163.8538135615036,1167.8927499505744,1173.36754840229,1170.8547337750215,1176.6266685979397,1181.1057763619467,1189.705380006926,1196.8607031685326,1207.8712494071935,1226.4452494825578,1244.377935761631,1266.7410221192883,1286.0443669715196,1301.4500364225996,1312.147190976624,1317.2667809654997,1319.3391030082532,1320.4547356663747,1327.8607958989298,1343.9593684138301,1364.7830274160235,1384.0862905612912,1405.3299618528754,1424.301578236881,1435.291386585952,1435.151314790846,1429.6179604792314,1425.9426560921024,1428.1589438147794,1432.368420772377,1436.2996090911313,1444.2756363479457,1453.576635037061,1466.2704586240088,1472.9962435509046,1479.3624747382798,1484.056049758527,1486.9564697542423,1487.9133638457886,1488.787079973968,1494.057702954718,1500.7358568400373,1511.3723572196043,1517.9851017551182,1520.6783757331928,1525.6497690320673,1532.4184643777633,1549.4851132310303,1557.4778146580154,1564.2411780691934
394475,35,"Cleveland, OH",msa,OH,865.2599505165731,871.8861426809871,876.885338805402,884.8753844762991,886.7367264458115,884.0911182886072,883.6870931202246,886.1248977943485,890.1030679308175,888.2827214836198,888.5175979896025,884.826956846991,890.3836325938472,890.5690262803038,892.5256480790162,891.4694845174156,899.1720370924006,906.2073391111537,909.7953201374122,907.6885523569804,906.983031951503,908.32487348765,906.4648732354244,901.7909326983888,901.6648059518077,906.3231992280275,916.660945338404,924.9579787525128,933.1318578000325,935.8694250148548,934.0611170180806,932.489052702701,933.8693177564192,934.239240541391,934.22424474819,927.4260774094357,930.9651805608358,937.6297749387004,950.6270020765279,954.34700740908,957.1171057490751,960.0635433456858,962.4437481963681,966.8599651248919,964.8726004608951,969.7609086597809,969.7570771995005,974.3590527498881,973.0801576908711,977.2518714647705,984.1806974109281,995.2231999732572,1002.1816243328487,1008.3028711895421,1008.4189204393089,1010.3156252113412,1010.2236454612249,1011.5824736945257,1007.4482549852044,1009.1921136895938,1010.0865175788706,1019.9009155722155,1027.4877520370092,1038.5966842558087,1044.7374869740297,1049.904758192321,1054.981591668994,1063.8768700839787,1071.1953874325511,1071.2571557398292,1068.3047812302716,1064.9451467488798,1073.9422496804987,1083.0438421102829,1099.6659154428673,1105.7759638965322,1116.805628493638,1126.1903855928376,1146.220363588236,1157.9129411350946,1165.7160391652183,1176.6969913962582,1180.0151925458424,1184.006101805342,1176.7856069930701,1190.7291048355203,1202.6692730530262,1220.7832591623799,1234.3934283257763,1247.5681217484666,1255.1276961169854,1259.0252045444222,1263.9436772884758,1262.3119611334216,1259.1383754911594,1260.9574980086127,1267.1959398704198,1274.7309992135156,1279.6958947590847,1291.2497968117113,1298.1330866083517,1302.517931197689,1308.9126270305378,1318.927852118471,1320.2052333653908,1321.2235592971574,1325.2381503488593,1337.841954405957,1348.9168335797,1362.278132813934,1366.7001878748392,1376.3147518861726,1383.16969544835,1397.373793292472,1406.4845856566803,1410.9611206818333,1415.2754393468683
395059,36,"San Jose, CA",msa,CA,2538.0443664196573,2550.2955269816857,2568.4951896905663,2605.5716878902736,2663.419672255042,2718.1094575347493,2757.7796682373582,2771.2666223434194,2762.7542142375237,2756.182217676354,2745.0634609255894,2744.1868711116626,2743.974485327177,2755.0669885708453,2773.8756633833455,2780.0769515452007,2811.0958348301233,2825.6264238868507,2842.642506387176,2817.1316456191576,2796.910887255833,2762.131464743644,2746.3962368729835,2736.6509811903616,2760.8690141573434,2782.5029805942227,2814.394606953477,2831.806567329079,2865.717681349561,2890.899721912818,2907.797420589643,2907.1159126475027,2898.9291563755573,2887.5266677213426,2878.433816547056,2870.608045280291,2879.8281963402987,2903.1929069777816,2928.297518649453,2953.1069750521833,2965.615099012817,2987.7776102502135,3002.8385819471596,3012.62991654686,2999.943763508807,2979.8702635818427,2969.3810771526437,2968.8615284319962,2976.790582687243,2982.8012049536865,3000.5626528070125,3020.2513560275474,3042.6504355587517,3060.9666670455376,3074.721312845607,3077.8932657691466,3067.8567853078202,3055.903081213704,3042.3981821988577,3049.441922186039,3052.6260095339685,3066.155850413761,3076.973008509538,3073.7676763275394,3058.4135844416724,3026.599836958194,2996.00323547614,2958.7995913386026,2916.914636362272,2869.3550513860764,2839.9923784256252,2813.2150472069643,2803.0118468297364,2799.342757972867,2811.2768307212605,2839.236649424775,2878.6782773469836,2924.9781587540447,2978.890560104069,3021.495976861447,3044.370213843786,3046.179730074276,3031.863052993039,3029.4154488805716,3043.8945230174786,3075.056297641151,3110.0752819811705,3152.5313563949653,3195.757128526044,3247.4798429051684,3286.3912046077103,3310.1493005534203,3306.4741781073417,3278.9984862359734,3243.3313257824766,3217.993255781543,3218.6392299058334,3226.4084188664406,3247.447804922459,3258.6905937464426,3284.773123075029,3298.4301696399207,3313.043083583101,3316.169354971972,3306.6569257798187,3281.848958060365,3248.473106074489,3234.648264895201,3249.427361545378,3280.7408212941928,3313.3029094282333,3335.064984631216,3367.7588196040842,3399.9630761916133,3428.8006363607237,3436.78965891319,3430.92118282998
394902,37,"Nashville, TN",msa,TN,1172.6039211866375,1177.0238851520487,1192.1065036541231,1197.0427409873043,1211.5934540308099,1222.291120646188,1234.8526370578309,1239.946268293894,1238.5256168340438,1240.0143323983789,1232.6022512120649,1234.780577636968,1242.2626546519073,1255.1457248667393,1263.819517478608,1265.1175183672772,1274.3001691696218,1287.4143008467393,1296.5395923257443,1304.3866455237576,1301.7295506113157,1298.3047726709851,1287.218135383825,1286.6021863282256,1295.8412221580388,1308.2952243663503,1324.6973013942684,1333.4547596136588,1344.5722038658942,1346.268867582726,1351.6898343832117,1356.1284628060278,1356.0207543430765,1349.2974618541543,1339.7937498523625,1337.8732215193465,1344.8771329315002,1353.3456183416272,1360.7743486088477,1367.3231867513173,1376.2508675230017,1386.1711892414537,1390.4437486685238,1391.9599688148694,1384.8628630306735,1388.6873073132065,1384.094696020481,1387.486815031912,1383.7921278896943,1390.1070456029106,1403.0985190962595,1414.8163812013681,1430.4622754323718,1437.420459256083,1445.2482332111251,1446.909093573814,1445.646763571399,1439.5219884114922,1439.5439974345834,1443.2932006528724,1452.739903857474,1457.8398313939108,1464.5899793061076,1467.8268821903696,1471.123860325839,1472.5516408864862,1474.4133659208405,1478.8852991033873,1474.3694044748654,1474.1270749834173,1465.5711957589317,1470.3869447446812,1472.3611854417093,1483.7412925825276,1495.1727481278756,1517.1107685969343,1547.861036077282,1582.484027756786,1621.90362221387,1657.455678564476,1685.4472343723694,1704.0562805358961,1711.5520523763348,1726.492726680555,1738.082387758618,1758.9655680313208,1775.9558928420252,1796.2400722690131,1820.1444373588656,1845.6129098630875,1865.4310688860417,1868.406052571827,1860.894145125794,1847.4571871506328,1841.890097885713,1838.3129360090225,1842.810788460407,1847.2828025532358,1855.918213609715,1862.195303599668,1872.5761539057103,1878.0929576126907,1881.181994727534,1875.8004548492493,1870.132698279544,1861.1012756329994,1851.1524048080735,1844.9498490019305,1845.3149871177873,1851.9293971081743,1862.1660517383189,1873.0176498473327,1886.308805731296,1899.154711231189,1906.4942950988195,1906.854712353212,1898.9561376109987
395194,38,"Virginia Beach, VA",msa,VA,1111.5086845488363,1112.3977294355414,1116.2512436448421,1120.751515434385,1126.5030475313608,1129.498616196836,1129.3006752100055,1128.8105825791806,1126.0813734389524,1125.4269821570028,1122.8146590873644,1123.26966491065,1123.9624754102908,1125.968009684308,1129.8717127946318,1132.7831684316163,1137.5557350556053,1138.8765183884418,1140.7522931067833,1139.8252047003523,1138.3019288654016,1136.0013246079955,1132.7701825857537,1135.5408448354744,1139.8647293104661,1148.4599203674745,1154.8806299867172,1158.9511664297925,1162.6892738565655,1165.7785431978027,1169.4418615260852,1169.2332900058225,1168.1843762468213,1165.5770934480788,1165.005178325997,1164.4799479717196,1166.9727977780924,1172.822926852664,1180.8639184004583,1188.3673941167656,1191.815940081672,1194.4125350281624,1195.9550602775028,1197.7540077344227,1194.3507925899278,1194.5220474734585,1198.8798222581804,1203.312358357487,1208.2891375757868,1209.022547153075,1217.236787353283,1221.3061120739937,1227.0008614029825,1233.0054288287474,1235.7704305400505,1239.5341287971937,1239.0169734996632,1241.2961189714647,1242.80337363658,1251.7379017573005,1253.8313604880727,1257.573183650847,1252.4121733051745,1254.559168352955,1256.6636563140967,1264.5976463017687,1277.9747817735936,1291.8299501106155,1302.9853602522364,1310.754396835182,1318.5094232364852,1324.7174073446274,1329.4884838297482,1337.5417618623535,1351.2026941510253,1371.9483757131234,1399.9703537763135,1431.5977087671974,1467.2144675436887,1492.372044554028,1513.9179214232117,1525.1360813326505,1527.4921612153726,1527.3996246609834,1522.102414316798,1526.70964741613,1536.089250804334,1551.6187187147195,1569.880308233068,1580.3830330451872,1596.4369936808205,1605.6622344295708,1620.7270200155542,1622.9519240664906,1621.8108665522527,1616.0695958432973,1619.718701080161,1625.5403290786173,1636.5227501330028,1645.9900841847218,1656.7910917929798,1660.938245727659,1669.9985990254438,1675.7672923288865,1689.3334604334311,1695.288417940931,1697.2684664435292,1696.1110218140927,1691.5751490067842,1698.954961025487,1710.9251354971009,1726.5348919140097,1741.3469280670577,1751.9768414862442,1768.7120251381768,1778.2803665626723,1786.7711870940102
395005,39,"Providence, RI",msa,RI,1122.630353625184,1140.8791082314394,1161.370232521407,1163.7261414266068,1167.8775961348433,1163.319056241898,1164.5481005255697,1161.479007918287,1163.364004772882,1167.890387041399,1171.9500359213614,1177.6563257384973,1192.2791527768386,1204.7387008062617,1215.978358124299,1215.6169770546353,1221.6034128703773,1211.2480863140997,1217.8584013059717,1219.9811653302738,1229.7699846478229,1227.9870756165449,1230.191494028032,1244.331407266146,1259.542721395886,1271.5230477277398,1279.3692802374476,1286.4726540865631,1292.7415592830157,1291.3232738609167,1295.7979630708069,1294.0753010104497,1265.0523410988349,1259.9590178496742,1264.5632797184792,1301.6223184464316,1318.655016469867,1329.303460666897,1341.7730611538043,1344.4126564352787,1356.9487411465159,1368.8401246869353,1370.311856868576,1366.105196268663,1363.274299527268,1361.0570027084987,1365.32516523764,1366.7217860856663,1383.0825511964997,1396.4672403086547,1408.8534445455255,1420.2658088778155,1431.623686361875,1436.4660736749427,1434.6573043620276,1431.9337839529846,1438.1083344601122,1442.2336704862166,1438.1459917268971,1434.3496571065182,1443.5365028082365,1464.2420255087807,1479.7570153076474,1489.0615723760186,1486.631249537829,1490.7489135797096,1494.9557287449052,1509.2916271687277,1523.9431306874878,1536.531932556697,1545.724106771412,1553.0320649278067,1558.2435668207067,1576.5790046814066,1598.690662659914,1631.1587928817964,1653.7308246463404,1668.292824314877,1687.7788190414688,1700.873525506068,1722.3888227822185,1725.4232938745515,1729.3617097335095,1733.4549275336335,1751.7752205968632,1774.6340540073359,1796.6790315623448,1824.410453899052,1860.9883630749505,1892.4512089167897,1907.5461236316212,1909.2243434047357,1901.9058509565914,1903.4500223872844,1904.8181404156237,1915.4656720669855,1915.4334786014902,1923.668387059574,1938.9297332272245,1968.9184811755738,1994.2603783504007,2018.4501231342372,2030.8938285323618,2041.9739774257382,2044.3071692203964,2041.1574087949073,2040.3148705788406,2054.824776418018,2064.782382505411,2079.6209202326054,2095.1804749964226,2120.9582737304195,2140.611756986921,2149.4015476207887,2165.9664025622133,2168.1722546009887,2162.4635519119875
394714,40,"Jacksonville, FL",msa,FL,1018.3804736430499,1020.6440574452675,1025.553812197049,1028.929232310493,1036.2043688598528,1040.831892281034,1045.6849763524551,1049.1951574170862,1048.8843243277104,1051.6240864775452,1050.1030288659247,1053.2461635041327,1054.431827666395,1058.4236983506682,1063.9942413357137,1069.3307654772818,1076.3752067585974,1080.5666434967225,1081.511170821259,1083.3397351589017,1082.3457867063871,1083.9102564354182,1082.8706327920606,1081.2034349424937,1084.2019973700762,1089.5116977189682,1102.6301396540784,1111.0791841310677,1119.496061803321,1125.7868690313878,1132.1012331466052,1134.9949492989128,1132.4445432729506,1130.6306625286284,1133.396546017577,1140.09587821423,1146.7247592829933,1151.3462939472945,1159.159925039579,1166.8049731313154,1176.4094917179057,1182.9983684009533,1189.6880393251479,1192.1387317183455,1192.8277661312015,1193.0770113273925,1197.3402786037038,1200.148797612198,1203.4034754846577,1206.0035742031703,1212.7613945460603,1220.8436261685426,1228.214085500646,1234.091173565105,1237.2076846660752,1241.259020275963,1243.5122212432707,1243.5013061524342,1242.3018948132312,1245.797121590691,1249.7702121828602,1255.4215703693842,1263.1398704962126,1264.6574590301016,1266.809548069625,1266.174947874403,1276.6041863836938,1289.2095285567113,1298.4381554254012,1306.896322282017,1311.2418382472952,1317.5130439036686,1327.1059328109714,1337.0838413891317,1355.6559377706503,1378.5982349040528,1410.8281784754531,1447.7977905927096,1486.794844180678,1525.9659130715247,1554.583779467738,1575.674905173071,1586.8025027165795,1598.110675740373,1604.2631132973042,1618.3303857208616,1628.5512998035472,1647.5166765188774,1661.1615501423187,1681.4219512236023,1693.6323186102684,1703.4550153776854,1700.6377468111718,1702.3947378779235,1696.828336362198,1694.9483792665505,1689.9396250112798,1689.6966224157266,1698.7899858245007,1707.028016500607,1717.5572472749725,1720.8929342597014,1725.4210944314948,1727.6924403906025,1725.9504672123949,1715.656229480086,1708.4103217415325,1697.1398046988145,1702.6160460960486,1708.1461732936357,1721.9310904949298,1726.3318227754128,1731.4933883503136,1733.429934378696,1737.512876366983,1740.3254506553162,1743.8545071188898
394862,41,"Milwaukee, WI",msa,WI,928.4066053387949,913.9966175376575,921.4285738845949,927.6690850465543,935.7588304555788,942.0420552813061,945.0563481773038,942.8872426000115,943.6256800273832,943.9262656638451,940.9544388817955,932.8834876132158,930.8070689859791,940.464034933387,942.6494283937087,951.4775509413187,958.5262856371895,970.3850128482349,968.1539006785434,961.195272539751,957.4453268950032,957.1837877137953,958.311719943859,962.4959130687005,965.5514871509776,965.2664939125339,967.1139969885107,973.7517435780344,984.4194264329731,985.844518360142,985.8907596205311,981.0610963319866,979.1296655758016,973.3209569355853,974.2001128984996,979.0802863459564,987.77187679375,992.867051172572,998.4802284717963,1004.9189968950922,1011.7567069553412,1012.9272235270172,1013.0788595140701,1009.8217514934794,1003.6238622621689,1003.9815593711784,1000.3384288145731,1005.4441981305016,1009.0603012080782,1020.0402831730414,1029.981282087349,1036.4144878488346,1041.0154763319877,1041.7510038954817,1042.9545653942253,1042.1188355147874,1044.4158425012142,1041.5535841087078,1042.1333111132055,1044.5293024676769,1047.934572836541,1056.2252629176123,1060.642494871444,1067.3222710170382,1068.075711559378,1068.5466861465366,1069.795856077971,1071.4972197094332,1072.122143981464,1074.3835303686053,1074.8334148196254,1075.7366931182112,1078.689347222945,1087.556539394349,1098.0346834952609,1108.873556945151,1116.5242709370546,1127.2365435625295,1131.5915008743436,1140.6422910425467,1147.7303341369775,1156.079670725344,1159.0402367243194,1162.5765319932423,1167.560252328944,1173.531557837789,1183.0568543764014,1193.9893069222164,1205.9114853783763,1216.1986070994553,1226.1951053033827,1238.5026448027256,1241.463808796685,1241.280651891186,1240.6324344653697,1245.3505528604098,1253.62119490553,1258.7286158388376,1265.443429164863,1274.0417181657942,1280.5607836584725,1284.9476982611357,1293.2176584359456,1299.6487273849168,1307.2325445648355,1304.820285950544,1309.7448199853993,1315.2478158032377,1320.1788213094283,1319.2108292417975,1325.4149167126552,1336.8475377024783,1350.2612303129742,1359.2448532265423,1363.3966132757816,1367.54050918606,1364.8700240275346
394935,42,"Oklahoma City, OK",msa,OK,933.0902715080587,932.0112241922908,939.1253778502293,945.2179903718549,952.4076961553737,956.1460801021826,959.5709869811992,961.2965635036295,957.312462389079,952.8863869374252,953.1705890340917,956.2518129129079,959.6458147838141,959.6107858693773,959.4562502852634,964.0212032118666,966.0876334976954,971.2338890688924,965.9370977194358,963.8950958983824,957.514104106968,955.0275587695921,949.3338257737369,949.1886596966325,951.0618564878622,956.4366964367903,962.6824761692295,970.335984668306,976.291983664339,978.3736018440467,979.0358951263366,978.3688109432478,978.4614827448436,974.3189574766511,972.6948575412572,970.4207434989827,974.9464682152712,977.4378208956371,985.7275543567595,990.6970568413061,995.9042225574578,997.5853955279733,998.8324278548926,1001.3315582908403,1001.5683408212824,1001.2550060846862,1001.2364037793092,1003.1156214977736,1004.6665554170115,1006.6410650784692,1012.9793491832937,1020.9173130815099,1029.016557978495,1033.3969752541204,1035.1542596753268,1035.6595866663329,1033.140987685335,1032.3721018869235,1033.6591214775606,1033.7511660668056,1036.876297853195,1035.8876497291776,1042.8969652629592,1046.1077418658747,1054.6681744676723,1057.7266241095479,1063.920713845171,1068.0627996202957,1071.716373449533,1075.06277914148,1078.9467375697857,1082.892686155416,1084.2372181308892,1087.7941449580464,1095.4266965177746,1112.949041533781,1132.057799532559,1153.493354709244,1172.7798792397903,1190.3389286808185,1200.737753928365,1204.4048354496076,1205.2996347049823,1207.7714956216219,1213.3130540952889,1218.80942604544,1230.523433525944,1245.2947215275226,1262.4846384105076,1276.2590902605095,1284.962525413714,1288.8892307188405,1287.6545356361698,1282.0366735026128,1279.934550792895,1278.6974078339153,1280.2620436310538,1282.1936833114019,1286.331291237319,1294.8293108243063,1301.691833385589,1309.0046856823558,1314.9144383337227,1322.425676525057,1326.5129371903085,1329.0286232184794,1329.1776166850677,1330.4024858660332,1333.6143528636326,1336.9474437589854,1338.385055429217,1336.3109514692221,1340.2049893234982,1349.6046244601018,1361.3148827805576,1370.65624432621,1375.9189143051744
395012,43,"Raleigh, NC",msa,NC,1119.7237892003875,1122.4276261812454,1130.257524104741,1136.144505666749,1148.243604295089,1154.946894595659,1159.8247114441695,1158.5039086967638,1158.95975200226,1158.480174022912,1160.2388318587957,1160.3012715237019,1161.907519214473,1163.6085315371076,1171.0222161143079,1180.3996085932079,1190.1458770514607,1196.8043707676825,1199.7145885714592,1199.3879655400322,1200.3884578654868,1199.063618188483,1198.562095893028,1192.4443600437958,1193.9101917205853,1201.6721623252404,1214.1103258298217,1225.700821075893,1235.8553245187363,1243.3714620807732,1247.435800271614,1245.6790812365891,1245.9950440940727,1242.9948837954214,1241.1628358181233,1237.5601209196393,1241.450955364422,1250.6591291927182,1262.5461370512876,1272.014702917296,1281.2715706045537,1286.6945973963043,1290.693089881036,1290.9356404980674,1290.5930469377581,1285.06860740556,1284.433013816478,1281.8518444596139,1288.9175940910325,1290.3941251254748,1303.1818780341869,1312.284034334813,1324.6052971381107,1333.3169737246271,1340.4837313330502,1343.904486612561,1341.078544743369,1337.169031899728,1336.1406494991345,1341.8770534472253,1352.6608889928714,1356.1897442422132,1358.101293334292,1352.8804889424453,1352.4875970872,1356.6701431960823,1364.9821202850185,1374.1358067463775,1376.9063668187307,1379.6157273328806,1384.7767858613256,1385.9211485521644,1387.6643808959104,1390.0770870386984,1402.8433163899317,1425.1224562050086,1457.5967662338442,1499.2298114363591,1540.61159888708,1573.3323710320751,1590.0195613494996,1600.8709562794822,1608.7577792981378,1618.7312620123048,1627.90309820542,1637.6991311529512,1653.080258853751,1674.4616204460715,1701.020359221956,1730.413399456997,1753.1240286561201,1765.416764273596,1765.3294381068092,1754.070751317854,1738.7186582792617,1729.328170887224,1729.333146341423,1738.3816816479718,1747.02690794419,1756.486704753745,1768.7583014647466,1775.8451317919385,1787.9285637009834,1786.1399559644801,1781.721042562557,1767.4703471996088,1753.881418760031,1749.4294668202026,1747.1704678960587,1756.4813655939233,1760.8476909635888,1767.4764601370248,1774.7000073087142,1784.2154277979153,1791.6568357875444,1792.190275002602,1783.1614507472093
394849,44,"Memphis, TN",msa,TN,931.7820527686983,933.8634309166997,935.0340814457675,936.252306969265,934.5974629447632,937.2578482542086,938.1939619005162,941.6829346889306,941.6819405271987,940.8414998650863,940.9868677876018,941.384077034783,943.1776664626738,945.5417690991728,949.3864900582133,952.5757403153522,952.9906929729821,956.1496403806168,957.4164085810444,959.037942099171,958.01967017177,957.9628408976453,956.987921548244,957.3311813993199,958.2646999440882,961.11592281791,963.9540191796495,967.3765618591647,971.434661425731,972.6192227134413,975.6917033070189,978.8235774865431,981.0203703119785,980.6073128523324,979.2947441296749,980.1040219265277,982.8522081946712,986.3560639259682,990.9777604640624,996.9704718148469,1001.8898318992948,1008.9168436432105,1012.2091133590108,1017.0580951814746,1014.5530804219916,1015.0632955040672,1012.9343891771407,1016.6061801606079,1017.6642634492234,1022.6584685589278,1028.4096868115857,1035.2992939205903,1040.9514861550774,1045.8252421673383,1053.8517707490992,1058.0837596174763,1060.720372900483,1055.9219865326897,1055.506266272195,1056.5445467062548,1066.02440229494,1072.8426098987413,1086.3465165013743,1093.4196034595332,1104.1896892976852,1113.7927239450257,1129.8727860270378,1142.771732682493,1151.9070620004693,1159.8693527057574,1169.0585144240315,1174.3553638507576,1178.6400982330078,1184.374301578623,1196.564054375962,1214.523761760922,1239.2438320125625,1260.763661254887,1279.564224905471,1298.0963104780221,1317.9147456933392,1333.2317740338856,1337.2367352381893,1342.3690107655887,1345.3292668687275,1353.5180713053455,1361.2636751544135,1372.0952227704813,1385.575137783328,1400.3866077743132,1410.6345970586974,1412.0406414362733,1410.8925719084968,1406.2802618290807,1412.6230501632135,1412.1209580443829,1419.9095267011903,1420.6901828236323,1428.688980294634,1437.5327633313475,1443.4645913549045,1447.3604826836497,1448.623675722158,1450.5436295112595,1441.1518419525244,1432.2381455875661,1426.6594578045317,1443.2294893975406,1464.8108092210018,1474.5928201702477,1475.8963612400494,1472.41478668298,1480.0480160868,1485.5609399501493,1491.0138431356982,1496.4877764207235,1502.8799026715226
395022,45,"Richmond, VA",msa,VA,977.4137895555937,983.9064967618338,990.5778319491777,995.2107760332361,996.1748771028938,998.3433025021966,1001.799373708338,1009.9180114813432,1012.6120313739929,1013.2457839776902,1005.2980210800973,1004.983571645799,1003.7273634980842,1007.2122426629154,1014.2840877445739,1025.7538014194802,1031.5389328447825,1035.1193658229759,1036.5213493495971,1039.5217364571195,1038.6200668387592,1036.9558244623527,1032.8233258798384,1034.843471928849,1037.1082371550563,1042.414911712516,1051.8928389996486,1061.1854482605138,1073.5808286010933,1078.5166137586443,1084.1943758882828,1084.3405664794818,1083.6296564919205,1080.3230894443975,1081.8870598703204,1083.9441896113087,1089.318376778185,1098.0882320115463,1105.8282070280673,1116.7910522474783,1122.5270355955063,1131.9778529754149,1130.1454787584921,1128.3411406354155,1124.388743886109,1123.4468138963086,1132.4105787029066,1133.8993913211166,1142.8467956529805,1145.007804314513,1157.5317087209526,1168.0732400079553,1174.4236670625078,1178.223382659626,1177.0331794526792,1179.1750119011647,1178.4561275663261,1177.6572257533624,1176.4944785848847,1179.7732350882504,1183.5552068284455,1191.3197779244879,1198.1140953223833,1202.1267068461173,1210.0772062056042,1212.6250577122012,1221.946610204096,1224.9067474905194,1230.8611573621451,1235.776797130753,1239.5164141444823,1240.6611555585707,1242.4757816424951,1248.4529493343962,1266.1887392972315,1284.982195985084,1309.203203392985,1331.1201845740902,1353.4432139740477,1368.1263773447702,1377.79557892298,1384.4441546409194,1394.8863485689278,1405.6345860234426,1415.8013871978424,1426.7365897431994,1440.4799580398956,1459.3733969675711,1479.847389088653,1503.0156763640389,1525.9570274474354,1534.8325044952533,1536.63038198794,1528.825703703874,1527.2646956380668,1518.4769121357801,1516.7562025448362,1517.4482504816342,1527.878609424805,1538.3749741893487,1548.322977810873,1558.082294946179,1562.4772555268532,1566.243750081705,1568.4724021205925,1565.3479411398985,1565.0512446699581,1559.1242127524467,1569.9049604850504,1579.635933926129,1594.5139112759123,1610.495847887619,1622.3355290644713,1642.1088462659802,1657.784773087137,1670.7393933336882,1663.514685689316
