RegionID,SizeRank,name,RegionType,StateName,date,zori,lat,lng,rank
394849,44,"Memphis, TN",msa,TN,2015-03-31,919.4748315192044,35.1087,-89.9663,41.0
395022,45,"Richmond, VA",msa,VA,2015-03-31,993.441068434796,37.5295,-77.4756,34.0
394807,46,"Louisville, KY",msa,KY,2015-03-31,848.4436054708148,38.1663,-85.6485,48.0
394910,47,"New Orleans, LA",msa,LA,2015-03-31,1127.797308175907,30.0687,-89.9288,24.0
395053,48,"Salt Lake City, UT",msa,UT,2015-03-31,977.491219997412,40.7776,-111.9311,36.0
394669,49,"Hartford, CT",msa,CT,2015-03-31,1166.4310192664575,41.7661,-72.6834,20.0
394425,50,"Buffalo, NY",msa,NY,2015-03-31,805.3288215274409,42.9018,-78.8487,49.0
394913,1,"New York, NY",msa,NY,2015-04-30,2362.8668653710515,40.6943,-73.9249,3.0
753899,2,"Los Angeles, CA",msa,CA,2015-04-30,1866.5443850923823,34.1141,-118.4068,5.0
394463,3,"Chicago, IL",msa,IL,2015-04-30,1402.0693182838545,41.8375,-87.6866,9.0
394514,4,"Dallas, TX",msa,TX,2015-04-30,1127.1124553960892,32.7935,-96.7667,26.0
394692,5,"Houston, TX",msa,TX,2015-04-30,1254.2964694872446,29.786,-95.3885,16.0
395209,6,"Washington, DC",msa,VA,2015-04-30,1748.0906207798637,38.9047,-77.0163,6.0
394974,7,"Philadelphia, PA",msa,PA,2015-04-30,1261.593493411124,40.0077,-75.1339,15.0
394856,8,"Miami, FL",msa,FL,2015-04-30,1521.1199353400311,25.784,-80.2101,8.0
394347,9,"Atlanta, GA",msa,GA,2015-04-30,1057.6108081841971,33.7628,-84.422,30.0
394404,10,"Boston, MA",msa,MA,2015-04-30,2013.8522456785408,42.3188,-71.0852,4.0
394976,11,"Phoenix, AZ",msa,AZ,2015-04-30,979.7637138384624,33.5722,-112.0892,37.0
395057,12,"San Francisco, CA",msa,CA,2015-04-30,2371.2358820813392,37.7558,-122.4449,2.0
395025,13,"Riverside, CA",msa,CA,2015-04-30,1358.4900023171203,33.9381,-117.3949,12.0
394532,14,"Detroit, MI",msa,MI,2015-04-30,892.3776998146772,42.3834,-83.1024,44.0
395078,15,"Seattle, WA",msa,WA,2015-04-30,1400.1755101474798,47.6211,-122.3244,10.0
394865,16,"Minneapolis, MN",msa,MN,2015-04-30,1170.9736832257474,44.9635,-93.2678,21.0
395056,17,"San Diego, CA",msa,CA,2015-04-30,1701.2237634463463,32.8313,-117.1222,7.0
395148,18,"Tampa, FL",msa,FL,2015-04-30,1078.291179027909,27.9945,-82.4447,28.0
394530,19,"Denver, CO",msa,CO,2015-04-30,1315.577539476471,39.762,-104.8758,13.0
394358,20,"Baltimore, MD",msa,MD,2015-04-30,1360.413498728226,39.3051,-76.6144,11.0
395121,21,"St. Louis, MO",msa,MO,2015-04-30,886.6282166788799,38.6359,-90.2451,45.0
394943,22,"Orlando, FL",msa,FL,2015-04-30,1169.7243763146014,28.4773,-81.337,22.0
394458,23,"Charlotte, NC",msa,NC,2015-04-30,1063.0948321866413,35.2083,-80.8303,29.0
395055,24,"San Antonio, TX",msa,TX,2015-04-30,1049.8781138457216,29.4632,-98.5238,31.0
394998,25,"Portland, OR",msa,OR,2015-04-30,1195.1535689984628,45.5371,-122.65,18.0
395045,26,"Sacramento, CA",msa,CA,2015-04-30,1285.6477611331209,38.5677,-121.4685,14.0
394982,27,"Pittsburgh, PA",msa,PA,2015-04-30,985.2721297056316,40.4397,-79.9763,35.0
394466,28,"Cincinnati, OH",msa,OH,2015-04-30,895.2275898745859,39.1413,-84.506,43.0
394355,29,"Austin, TX",msa,TX,2015-04-30,1219.5059062511457,30.3005,-97.7522,17.0
394775,30,"Las Vegas, NV",msa,NV,2015-04-30,1014.7317987765092,36.2333,-115.2654,33.0
394735,31,"Kansas City, MO",msa,MO,2015-04-30,885.0189113349516,39.1238,-94.5541,46.0
394492,32,"Columbus, OH",msa,OH,2015-04-30,931.0350998606076,39.9862,-82.9855,40.0
394705,34,"Indianapolis, IN",msa,IN,2015-04-30,939.4882902527144,39.7771,-86.1458,38.0
394475,35,"Cleveland, OH",msa,OH,2015-04-30,864.3033312131925,41.4764,-81.6805,47.0
395059,36,"San Jose, CA",msa,CA,2015-04-30,2562.204025592852,37.3012,-121.848,1.0
394902,37,"Nashville, TN",msa,TN,2015-04-30,1191.9410963778648,36.1715,-86.7842,19.0
395194,38,"Virginia Beach, VA",msa,VA,2015-04-30,1114.1062792974858,36.7335,-76.0435,27.0
395005,39,"Providence, RI",msa,RI,2015-04-30,1148.9720957216582,41.823,-71.4187,23.0
394714,40,"Jacksonville, FL",msa,FL,2015-04-30,1015.6668451170964,30.3322,-81.6749,32.0
394862,41,"Milwaukee, WI",msa,WI,2015-04-30,908.2045354901652,43.0642,-87.9675,42.0
394935,42,"Oklahoma City, OK",msa,OK,2015-04-30,939.2091923942093,35.4676,-97.5136,39.0
395012,43,"Raleigh, NC",msa,NC,2015-04-30,1128.5202461489146,35.8324,-78.6429,25.0
394849,44,"Memphis, TN",msa,TN,2015-04-30,920.5395959070598,35.1087,-89.9663,41.0
395022,45,"Richmond, VA",msa,VA,2015-04-30,998.0559402623908,37.5295,-77.4756,34.0
394807,46,"Louisville, KY",msa,KY,2015-04-30,856.7384205960313,38.1663,-85.6485,48.0
394910,47,"New Orleans, LA",msa,LA,2015-04-30,1145.5162868337204,30.0687,-89.9288,24.0
395053,48,"Salt Lake City, UT",msa,UT,2015-04-30,985.2648377499232,40.7776,-111.9311,36.0
394669,49,"Hartford, CT",msa,CT,2015-04-30,1176.579194095727,41.7661,-72.6834,20.0
394425,50,"Buffalo, NY",msa,NY,2015-04-30,809.4714135165736,42.9018,-78.8487,49.0
394913,1,"New York, NY",msa,NY,2015-05-31,2378.7084866833025,40.6943,-73.9249,3.0
753899,2,"Los Angeles, CA",msa,CA,2015-05-31,1880.965934729396,34.1141,-118.4068,5.0
394463,3,"Chicago, IL",msa,IL,2015-05-31,1412.3661331700382,41.8375,-87.6866,10.0
394514,4,"Dallas, TX",msa,TX,2015-05-31,1136.9762543429615,32.7935,-96.7667,26.0
394692,5,"Houston, TX",msa,TX,2015-05-31,1263.9050046984275,29.786,-95.3885,16.0
395209,6,"Washington, DC",msa,VA,2015-05-31,1757.6581635072375,38.9047,-77.0163,6.0
394974,7,"Philadelphia, PA",msa,PA,2015-05-31,1267.2450503649404,40.0077,-75.1339,15.0
394856,8,"Miami, FL",msa,FL,2015-05-31,1529.9644056988277,25.784,-80.2101,8.0
394347,9,"Atlanta, GA",msa,GA,2015-05-31,1065.5440714204376,33.7628,-84.422,30.0
394404,10,"Boston, MA",msa,MA,2015-05-31,2029.345185329749,42.3188,-71.0852,4.0
394976,11,"Phoenix, AZ",msa,AZ,2015-05-31,980.8712600496954,33.5722,-112.0892,37.0
395057,12,"San Francisco, CA",msa,CA,2015-05-31,2406.2930099956025,37.7558,-122.4449,2.0
395025,13,"Riverside, CA",msa,CA,2015-05-31,1366.3792307587428,33.9381,-117.3949,12.0
394532,14,"Detroit, MI",msa,MI,2015-05-31,898.5965812711453,42.3834,-83.1024,44.0
395078,15,"Seattle, WA",msa,WA,2015-05-31,1417.1006713835786,47.6211,-122.3244,9.0
394865,16,"Minneapolis, MN",msa,MN,2015-05-31,1180.9356232466776,44.9635,-93.2678,21.0
395056,17,"San Diego, CA",msa,CA,2015-05-31,1712.7215427253118,32.8313,-117.1222,7.0
395148,18,"Tampa, FL",msa,FL,2015-05-31,1086.2003208227904,27.9945,-82.4447,28.0
394530,19,"Denver, CO",msa,CO,2015-05-31,1330.0223496024148,39.762,-104.8758,13.0
394358,20,"Baltimore, MD",msa,MD,2015-05-31,1367.9178251096466,39.3051,-76.6144,11.0
395121,21,"St. Louis, MO",msa,MO,2015-05-31,890.6122368571713,38.6359,-90.2451,45.0
394943,22,"Orlando, FL",msa,FL,2015-05-31,1179.0190832079943,28.4773,-81.337,22.0
394458,23,"Charlotte, NC",msa,NC,2015-05-31,1072.7842607743355,35.2083,-80.8303,29.0
395055,24,"San Antonio, TX",msa,TX,2015-05-31,1059.1310207818624,29.4632,-98.5238,31.0
394998,25,"Portland, OR",msa,OR,2015-05-31,1213.7470802975422,45.5371,-122.65,18.0
395045,26,"Sacramento, CA",msa,CA,2015-05-31,1297.0784370449148,38.5677,-121.4685,14.0
394982,27,"Pittsburgh, PA",msa,PA,2015-05-31,993.368558484296,40.4397,-79.9763,36.0
394466,28,"Cincinnati, OH",msa,OH,2015-05-31,900.1231873369719,39.1413,-84.506,43.0
394355,29,"Austin, TX",msa,TX,2015-05-31,1231.5251916784075,30.3005,-97.7522,17.0
394775,30,"Las Vegas, NV",msa,NV,2015-05-31,1021.8642647050608,36.2333,-115.2654,33.0
394735,31,"Kansas City, MO",msa,MO,2015-05-31,890.2955815841303,39.1238,-94.5541,46.0
394492,32,"Columbus, OH",msa,OH,2015-05-31,942.1968720680248,39.9862,-82.9855,40.0
394705,34,"Indianapolis, IN",msa,IN,2015-05-31,945.4460516756254,39.7771,-86.1458,39.0
394475,35,"Cleveland, OH",msa,OH,2015-05-31,866.146613587415,41.4764,-81.6805,47.0
395059,36,"San Jose, CA",msa,CA,2015-05-31,2618.595223341349,37.3012,-121.848,1.0
394902,37,"Nashville, TN",msa,TN,2015-05-31,1206.7397314619432,36.1715,-86.7842,19.0
395194,38,"Virginia Beach, VA",msa,VA,2015-05-31,1119.6653093686746,36.7335,-76.0435,27.0
395005,39,"Providence, RI",msa,RI,2015-05-31,1153.0111479382538,41.823,-71.4187,23.0
